id,date,motion:title,motion:legislative_session,motion:legislative_session_type,motion:session,motion:session_type,count:yes,count:no,count:abstain,count:obstraction,count:blank
50-000380,1996-06-18T19:19:02,"PL N. 102/95 - DVS EXPRESSAO "" MORADIA E RESPECTIVA",CD02,ordinary,11,extraordinary,303,89,8,0,0
50-000381,1996-06-19T17:07:59,PEC. N. 33/95 - DVS N. 195,CD02,ordinary,11,ordinary,333,109,4,0,0
50-000382,1996-06-19T17:51:10,PEC N. 33/95 - DVS N.199,CD02,ordinary,11,ordinary,310,137,6,0,0
50-000383,1996-06-19T18:48:15,PEC. N. 33/95 - DVS N.204.,CD02,ordinary,11,ordinary,307,130,10,0,0
50-000384,1996-06-19T19:07:03,PEC. N. 33/95 - DVS N. 215,CD02,ordinary,11,ordinary,375,2,7,0,0
50-000385,1996-06-19T19:39:55,PEC. N. 33/95 - EMENDA AGLUTINATIVA N. 16,CD02,ordinary,11,ordinary,142,261,12,0,0
50-000386,1996-06-19T20:50:35,PEC. N. 33/95 - DVS. N. 222,CD02,ordinary,11,ordinary,299,95,19,0,0
50-000387,1996-06-19T21:29:56,PEC. N. 33/95 - EMENDA AGLUTINATIVA N. 23,CD02,ordinary,11,ordinary,83,289,5,0,0
50-000388,1996-06-19T21:44:01,PEC. N. 33/95 - DVS N. 220,CD02,ordinary,11,ordinary,95,252,6,0,0
50-000389,1996-06-25T16:51:10,"PL N, 1935/96 - REQ. URGENCIA",CD02,ordinary,11,ordinary,3,0,1,0,0
50-000390,1996-06-25T17:15:14,"PL N, 1935/96 - REQ. URGENCIA",CD02,ordinary,11,ordinary,373,3,4,0,0
50-000391,1996-06-25T17:57:48,PROJETO DE RESOLUCAO N. 60/95 - REQUERIMENTO,CD02,ordinary,11,ordinary,215,21,9,0,0
50-000751,1996-06-26T12:19:26,PROJETO DE RESOLUCAO N. 60/95 - REQ. URGENCIA,CD02,ordinary,11,extraordinary,280,114,14,0,0
50-000750,1996-06-26T19:43:19,PL. N. 2085/96 - REQUERIMENTO DE URGENCIA,CD02,ordinary,11,ordinary,331,5,5,0,0
50-000752,1996-06-26T19:13:14,PROJETO DE RESOLUCAO N. 60/95 - SUBEMENDA SUBSTITUTIVA.,CD02,ordinary,11,ordinary,248,141,11,0,0
50-000275,1996-07-02T16:56:48,PL. N. 1229/95 - REQUERIMENTO DE URGENCIA,CD02,extraordinary,0,ordinary,362,5,2,0,0
50-000276,1996-07-03T17:12:29,PL. N. 1669/96 - REQUERIMENTO DE URGENCIA,CD02,extraordinary,0,ordinary,330,98,7,0,0
50-000277,1996-07-03T19:27:31,"PL. N. 4716/94 - DESTAQUE EXPRESSAO "" OU GRAVE",CD02,extraordinary,0,ordinary,85,270,6,0,0
50-000278,1996-07-09T17:53:46,PL. N. 1125/95 - REQUERIMENTO DE URGENCIA.,CD02,extraordinary,0,ordinary,325,105,3,0,0
50-000279,1996-07-10T18:13:28,PEC. N. 256/95 - PROPOSTA INICIAL,CD02,extraordinary,0,ordinary,326,144,9,0,0
50-000280,1996-07-10T18:32:07,PEC. N. 256/95 - EMENDAS EM GLOBO COM PARECER,CD02,extraordinary,0,ordinary,8,396,15,0,0
50-000281,1996-07-10T18:51:55,PEC N.256/95 - EMENDA AGLUTINATIVA N. 1,CD02,extraordinary,0,ordinary,102,282,8,0,0
50-000282,1996-07-10T19:05:10,PEC. N. 256/95 - DVS. EMENDA N. 09,CD02,extraordinary,0,ordinary,96,292,6,0,0
50-000283,1996-07-16T17:23:30,PL. N. 2801/92 - SUBSTITUTIVO DO SENADO,CD02,extraordinary,1,ordinary,105,287,3,0,0
50-000284,1996-07-17T17:49:24,PEC. N. 33/95 - PROPOSTA SEGUNDO TURNO,CD02,extraordinary,1,ordinary,318,136,7,0,0
50-000285,1996-07-24T18:29:15,PEC. N. 256/95 - SEGUNDO TURNO,CD02,extraordinary,2,ordinary,328,123,5,0,0
50-000286,1996-07-24T19:11:56,"PEC. N. 367/95, APENSADA A DE NUMERO 201/95",CD02,extraordinary,2,ordinary,310,89,8,0,0
50-000287,1996-07-24T19:39:39,PL. N. 1669/96 - SUBEMENDA SUBSTITUTIVA,CD02,extraordinary,2,ordinary,262,76,5,0,0
50-000765,1996-08-06T17:42:03,PL N. 1612/96 - REQUERIMENTO DE URGENCIA,CD02,ordinary,12,ordinary,281,75,4,0,0
50-000766,1996-08-06T18:47:08,PL N. 1669/96 - DESTAQUE EMENDA 34,CD02,ordinary,12,ordinary,95,220,5,0,0
50-000396,1996-08-07T18:01:47,PL N. 201/95 - SUBSTITUTIVO,CD02,ordinary,12,ordinary,223,147,12,0,0
50-000397,1996-08-13T17:30:59,PLC N. 60/95 - REQUERIMENTO DE URGENCIA,CD02,ordinary,12,ordinary,273,79,7,0,0
50-000398,1996-08-14T12:58:19,PLC N. 60/95 - SUBSTITUTIVO,CD02,ordinary,13,extraordinary,343,13,6,0,0
50-000399,1996-08-14T13:27:02,PEC N. 367/96 - SEGUNDO TURNO,CD02,ordinary,13,extraordinary,354,12,4,0,0
50-000400,1996-08-20T17:23:32,PLC N. 95/96 - REQUERIMENTO DE URGENCIA,CD02,ordinary,13,ordinary,148,69,5,0,0
50-000401,1996-08-21T17:11:24,PL. N. 2284/96 - REQUERIMENTO DE URGENCIA,CD02,ordinary,13,ordinary,101,118,4,0,0
50-000402,1996-08-27T17:49:41,PLC N.95/96 - REQUERIMENTO URGENCIA,CD02,ordinary,14,ordinary,272,82,14,0,0
50-000403,1996-08-27T18:25:53,PLC N. 89/96 - REQUERIMENTO ADIAMENTO DA DISCUSSAO,CD02,ordinary,14,ordinary,81,253,4,0,0
50-000404,1996-08-27T20:08:05,PLC N. 89/96 - SUBSTITUTIVO DA COMISSAO DE FINANCAS.,CD02,ordinary,14,ordinary,303,70,4,0,0
50-000405,1996-08-27T20:50:16,"PL N. 89/96 - DVS EXPRESSAO "" AO SEU USO OU CONSUMO",CD02,ordinary,14,ordinary,268,64,3,0,0
50-000406,1996-08-27T21:03:05,PLC N. 172/93 - SUBSTITUTIVO DA COMISSAO DE FINANCAS,CD02,ordinary,14,ordinary,291,0,2,0,0
50-000407,1996-09-10T17:33:14,PL N. 2317/96 - REQUERIMENTO DE URGENCIA (CPMF).,CD02,ordinary,15,ordinary,291,61,6,0,0
50-000408,1996-09-11T13:08:27,PL. N. 7865/86 - DVS CAPITULO III - DO PORTE,CD02,ordinary,15,extraordinary,254,94,5,0,0
50-000409,1996-09-11T15:16:42,PL N. 2317/96 - DVS EMENDA 15 ( ART.11 ),CD02,ordinary,15,extraordinary,77,173,7,0,0
50-000410,1996-10-08T17:16:03,PROJETO DE LEI N. 189/83 - MENSAGEM DE RETIRADA,CD02,ordinary,16,ordinary,227,67,10,0,0
50-000411,1996-10-08T17:55:12,PL. N. 1801/96 - REQUERIMENTO DE URGENCIA,CD02,ordinary,16,ordinary,261,60,15,0,0
50-000412,1996-10-09T17:13:07,PL. N. 1801/96 - DVS ART. 3.,CD02,ordinary,16,ordinary,276,83,12,0,0
50-000413,1996-10-15T17:37:49,PL. N. 1487/96 - REQUERIMENTO DE URGENCIA,CD02,ordinary,17,ordinary,299,72,9,0,0
50-000414,1996-10-16T17:57:40,PL. N. 1487/96 - PROJETO,CD02,ordinary,17,ordinary,302,88,7,0,0
50-000415,1996-10-22T17:32:03,PL. N. 1838/96 - REQUERIMENTO DE URGENCIA,CD02,ordinary,17,ordinary,287,95,12,0,0
50-000416,1996-10-23T18:06:26,PL. N. 1838/96 - PROJETO,CD02,ordinary,18,ordinary,268,102,10,0,0
50-000417,1996-10-30T17:00:53,PL. N. 1536/96 - RECURSO N. 109,CD02,ordinary,18,ordinary,102,256,9,0,0
50-000418,1996-10-30T17:39:08,PL. N. 2504/96 - REQUERIMENTO DE URGENCIA,CD02,ordinary,18,ordinary,314,18,13,0,0
50-000419,1996-11-19T17:38:33,PL N. 2448/96 - REQUERIMENTO DE URGENCIA,CD02,ordinary,19,ordinary,294,111,10,0,0
50-000420,1996-11-20T17:33:59,PL N. 2448/96 - EMENDA N. 7,CD02,ordinary,20,ordinary,190,216,10,0,0
50-000421,1996-11-20T19:30:14,PEC N.198/95,CD02,ordinary,20,ordinary,147,207,15,0,0
50-000422,1996-11-21T13:07:56,PDL N. 337/96 - RETIRADA DE PAUTA,CD02,ordinary,20,extraordinary,68,219,3,0,0
50-000423,1996-11-27T17:15:45,PL. N. 738/95 - REQUERIMENTO DE URGENCIA.,CD02,ordinary,20,ordinary,177,209,6,0,0
50-000424,1996-11-27T18:44:14,PL N. 846/95 - DVS PARAGRAFO 6. DO ART. 11.,CD02,ordinary,20,ordinary,275,114,10,0,0
50-000425,1996-12-03T17:05:01,PL N. 1059/95 - REQUERIMENTO DE URGENCIA.,CD02,ordinary,21,ordinary,345,5,4,0,0
50-000426,1996-12-03T19:30:20,PL N.1325/95 - SUBSTITUTIVO DA COMISSAO.,CD02,ordinary,21,ordinary,261,83,1,0,0
50-000427,1996-12-04T19:15:18,PL. N. 1724/96 - SUBEMENDA SUBSTITUTIVA,CD02,ordinary,21,ordinary,213,191,4,0,0
50-000428,1996-12-10T17:20:47,PL N. 1275/95 - REQUERIMENTO DE URGENCIA,CD02,ordinary,21,ordinary,319,61,5,0,0
50-000429,1996-12-10T18:00:56,PL N. 1564/96 - REQUERIMENTO DE URGENCIA  LEI S/A,CD02,ordinary,21,ordinary,284,92,7,0,0
50-000430,1996-12-11T18:15:13,PL N. 1275/95 - PROJETO,CD02,ordinary,22,ordinary,277,102,5,0,0
50-000431,1996-12-11T18:57:39,PL N. 1151/95 - REQUERIMENTO ADIAMENTO DISCUSSAO,CD02,ordinary,22,ordinary,214,143,12,0,0
50-000288,1996-12-17T19:00:43,"PL. N. 1258/88 - EMENDAS DO SENADO, COM PARECER",CD03,extraordinary,0,ordinary,350,73,4,0,0
50-000549,1997-01-07T17:52:49,PL. N. 2653/96 - REQUERIMENTO DE URGENCIA,CD04,extraordinary,0,ordinary,255,5,6,0,0
50-000550,1997-01-08T17:35:59,PL. N. 720/95 - REQ. URGENCIA,CD04,extraordinary,0,ordinary,249,9,20,0,0
50-000551,1997-01-08T18:57:25,PL. N. 1131/95 - REQUERIMENTO RETIRADA DE PAUTA,CD04,extraordinary,0,ordinary,50,180,18,0,0
50-000552,1997-01-28T20:59:55,PEC. N. 1/95 - SUBSTITUTIVO DA COMISSAO,CD04,extraordinary,1,ordinary,336,17,6,0,0
50-000770,1997-01-29T13:38:53,PEC. N. 1/95 - DESTAQUE DA EMENDA N.4,CD04,extraordinary,1,extraordinary,90,292,7,0,0
50-000771,1997-01-29T14:19:01,"PEC. N. 1/95 - DVS EXPRESSAO "" OU ELEITOS PARA",CD04,extraordinary,1,extraordinary,32,365,10,0,0
50-000772,1997-01-29T14:59:19,"PEC. N. 1/95 - DVS EXPRESSAO "" E CONCORRER NO EXERCICIO",CD04,extraordinary,1,extraordinary,13,391,5,0,0
50-000773,1997-01-29T15:46:32,PEC. N. 1/95 - DVS EMENDA N. 8 PLEBISCITO,CD04,extraordinary,1,extraordinary,135,248,1,0,0
50-000774,1997-01-29T16:44:29,PEC. N. 1/95 - EMENDA AGLUTINATIVA N.1 - REFERENDO,CD04,extraordinary,1,extraordinary,169,239,4,0,0
50-000775,1997-01-29T17:20:57,PEC. N. 1/95 - EMENDA N. 11,CD04,extraordinary,1,extraordinary,160,200,5,0,0
50-000432,1997-02-25T19:13:24,PEC. N. 1/95 - SEGUNDO TURNO,CD03,ordinary,0,ordinary,369,111,5,0,0
50-000433,1997-03-11T17:11:11,PL. N. 1317/88 - MENSAGEM N. 221/96,CD03,ordinary,1,ordinary,278,77,3,0,0
50-000434,1997-03-11T18:17:51,PL N. 2142/96 - REQUERIMENTO DE URGENCIA,CD03,ordinary,1,ordinary,287,113,4,0,0
50-000435,1997-03-11T18:49:15,PLC N. 142/92 - SUBSTITUTIVO,CD03,ordinary,1,ordinary,355,7,1,0,0
50-000436,1997-03-11T19:10:29,PLC N. 142/92 - DESTAQUE INCISO II DO ART. 3.,CD03,ordinary,1,ordinary,314,4,2,0,0
50-000437,1997-03-12T17:35:41,PL. N. 2319/96 - REQUERIMENTO DE URGENCIA,CD03,ordinary,1,ordinary,285,81,3,0,0
50-000438,1997-03-12T17:58:59,PL. N. 1869/96 - REQUERIMENTO DE URGENCIA,CD03,ordinary,1,ordinary,183,188,5,0,0
50-000439,1997-03-12T20:46:24,PL. N. 1210/95 - SUBSTITUTIVO DA COMISSAO.,CD03,ordinary,1,ordinary,307,107,4,0,0
50-000440,1997-03-18T17:12:11,PL. N. 1210/95 - EMENDA N. 205,CD03,ordinary,2,ordinary,145,218,7,0,0
50-000441,1997-03-18T19:26:20,PL. N. 1210/95 - DVS ART. 56,CD03,ordinary,2,ordinary,157,245,4,0,0
50-000442,1997-04-01T17:42:49,PEC. N. 173/95 - REQUERIMENTO DE ADIAMENTO DA,CD03,ordinary,3,ordinary,97,289,4,0,0
50-000443,1997-04-09T18:37:11,PEC. N. 173/95 - SUBSTITUTIVO DA COMISSAO,CD03,ordinary,3,ordinary,309,147,18,0,0
50-000444,1997-04-09T19:20:25,PEC. N. 173/95 - PRORROGACAO DA SESSAO,CD03,ordinary,3,ordinary,103,132,3,0,0
50-000445,1997-04-15T18:02:22,PL. N. 2190/97 - REQUERIMENTO DE URGENCIA,CD03,ordinary,4,ordinary,313,72,15,0,0
50-000446,1997-04-15T18:21:08,PEC. N. 173/95 - REQUERIMENTO VOTACOES EM GLOBO DOS,CD03,ordinary,4,ordinary,11,73,7,0,0
50-000447,1997-04-16T17:59:39,PEC. N. 173/95 - DVS N. 36,CD03,ordinary,4,ordinary,435,6,9,0,0
50-000448,1997-04-16T18:42:19,PEC. N. 173/95 - DESTAQUE N. 53,CD03,ordinary,4,ordinary,423,0,5,0,0
50-000449,1997-04-22T17:46:02,PEC. N. 173/95 - REQUERIMENTO DE PREFERENCIA EMENDA,CD03,ordinary,4,ordinary,259,84,17,0,0
50-000450,1997-04-22T18:44:08,PEC. N. 173/95 - EMENDA AGLUTINATIVA N. 29,CD03,ordinary,4,ordinary,101,299,7,0,0
50-000451,1997-04-22T19:06:23,PEC. N. 173/95 - REQUERIMENTO DE PRORROGACAO DA SESSAO,CD03,ordinary,4,ordinary,46,6,2,0,0
50-000452,1997-04-23T18:08:00,PEC N.173/95 - DVS N. 9 INCISO IX DO ARTIGO 37.,CD03,ordinary,5,ordinary,298,142,8,0,0
50-000453,1997-04-23T18:41:05,PEC. N. 173/95 - DVS N. 17,CD03,ordinary,5,ordinary,5,60,5,0,0
50-000454,1997-04-30T12:30:08,PL 1/95 - REQ. DE URGENCIA (SALARIO MINIMO),CD03,ordinary,5,extraordinary,80,1,5,0,0
50-000455,1997-05-06T18:19:47,PEC N. 173/95 - CONCESSAO DE EFEITO SUSPENSIVO (QUESTAO DE,CD03,ordinary,6,ordinary,120,329,9,0,0
50-000456,1997-05-06T19:04:49,PEC N. 173/95 - DVS N. 21,CD03,ordinary,6,ordinary,54,308,7,0,0
50-000457,1997-05-06T19:34:37,PEC N. 173/95 - EMENDA AGLUTINATIVA N. 27,CD03,ordinary,6,ordinary,33,321,8,0,0
50-000458,1997-05-06T19:56:20,PEC N. 173/95 - EMENDA AGLUTINATIVA N. 28,CD03,ordinary,6,ordinary,15,313,5,0,0
50-000459,1997-05-07T17:48:25,PEC N. 173/95 - REQUERIMENTO DE PREFERENCIA.,CD03,ordinary,6,ordinary,318,41,16,0,0
50-000460,1997-05-13T18:36:47,PEC. N. 173/95 - DVS N. 37,CD03,ordinary,6,ordinary,108,348,8,0,0
50-000461,1997-05-13T19:36:23,PEC. N. 173/95 - EMENDA AGLUTINATIVA N. 30,CD03,ordinary,6,ordinary,135,306,10,0,0
50-000462,1997-05-13T20:15:50,PEC. N. 173/95 - EMENDA AGLUTINATIVA N. 39,CD03,ordinary,6,ordinary,102,314,12,0,0
50-000463,1997-05-14T17:48:41,PEC N. 173/95 - EMENDA AGLUTINATIVA N. 2,CD03,ordinary,6,ordinary,219,252,9,0,0
50-000464,1997-05-14T18:33:40,PEC N. 173/95 - EMENDA AGLUTINATIVA N. 46,CD03,ordinary,6,ordinary,446,7,5,0,0
50-000465,1997-05-14T19:02:46,PEC N. 173/95 - DVS N.17 - SUBTETO.,CD03,ordinary,6,ordinary,8,91,7,0,0
50-000466,1997-05-20T18:26:55,PEC N. 173/95 - DVS N. 45.,CD03,ordinary,7,ordinary,70,353,5,0,0
50-000467,1997-05-20T19:13:24,"PEC N.173/95 - DVS 55 EXPRESSAO "" EXISTENTES EM CADA PODER"".",CD03,ordinary,7,ordinary,67,349,5,0,0
50-000468,1997-05-21T18:44:02,PEC N. 173/95 - DVS N. 17 - SUBTETO.,CD03,ordinary,7,ordinary,8,96,7,0,0
50-000469,1997-05-22T13:04:18,PDL N. 414/97 - PROJETO,CD03,ordinary,7,extraordinary,179,6,9,0,0
50-000470,1997-05-27T18:15:04,PL. N. 3100/97 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,7,extraordinary,158,28,12,0,0
50-000471,1997-05-28T11:55:58,PL N. 3100/97 - REQUERIMENTO DE URGENCIA.,CD03,ordinary,7,extraordinary,6,4,3,0,0
50-000472,1997-06-03T17:30:16,PEC. N. 173/95 - DVS N. 17,CD03,ordinary,8,ordinary,13,58,10,0,0
50-000473,1997-06-04T17:37:51,PEC N. 173/95 - DVS N. 17 - SUBTETO.,CD03,ordinary,8,ordinary,21,86,40,0,0
50-000474,1997-06-10T18:31:23,PEC N. 173/95 - DVS N. 17 - SUBTETO.,CD03,ordinary,8,ordinary,301,142,11,0,0
50-000475,1997-06-10T19:18:47,PEC. N. 173/95 - EMENDA AGLUTINATIVA N. 1,CD03,ordinary,8,ordinary,389,46,5,0,0
50-000476,1997-06-11T12:22:06,PL N. 821/95 - REQUERIMENTO DE URGENCIA ( TELECOMUNICACOES ),CD03,ordinary,9,extraordinary,335,84,5,0,0
50-000477,1997-06-11T16:58:09,REQUERIMENTO COMISSAO EXTERNA - NAZARE DA MATA - PE,CD03,ordinary,9,ordinary,60,269,7,0,0
50-000478,1997-06-11T18:17:48,"PEC. N. 173/95 - DVS. N. 24 - EXPRESSAO "" ORGAOS """,CD03,ordinary,9,ordinary,346,116,6,0,0
50-000479,1997-06-11T18:35:35,"PEC. N. 173/95 - DVS. N. 24-a - ART. 37, PARAGRAFO 8.,",CD03,ordinary,9,ordinary,1,25,4,0,0
50-000480,1997-06-17T19:04:52,PEC. N. 173/95 - DVS N. 24-a,CD03,ordinary,9,ordinary,21,76,23,0,0
50-000481,1997-06-18T13:32:29,PL N. 821/95 - SUBSTITUTIVO.,CD03,ordinary,9,extraordinary,312,90,3,0,0
50-000747,1997-06-18T14:55:25,PL. N. 821/95 - SUBEMENDA A EMENDA N. 33,CD03,ordinary,9,extraordinary,171,194,6,0,0
50-000483,1997-06-18T18:50:23,PL. N. 821/95 - DVS. EMENDA N. 215 CE/S,CD03,ordinary,10,extraordinary,101,337,4,0,0
50-000484,1997-06-18T20:03:40,PL. N. 821/95 - DVS. N. 4 - PARAGRAFO UNICO DO ART. 18,CD03,ordinary,10,extraordinary,232,168,4,0,0
50-000485,1997-06-19T12:47:48,PL. N. 821/95 - DVS N. 28 - EMENDA N.78,CD03,ordinary,10,extraordinary,111,233,6,0,0
50-000486,1997-06-24T18:22:17,PL. N. 2226/96 - RECURSO N. 141/97,CD03,ordinary,10,ordinary,166,211,11,0,0
50-000487,1997-06-24T19:26:42,PEC N. 173/95 - EMENDA AGLUTINATIVA N. 21,CD03,ordinary,10,ordinary,100,293,8,0,0
50-000488,1997-06-25T13:48:35,PL. N. 4695/94 - REQUERIMENTO RETIRADA DE PAUTA,CD03,ordinary,10,extraordinary,117,268,10,0,0
50-000489,1997-06-25T18:23:02,PEC. N. 173/95 - EMENDA AGLUTINATIVA N. 22,CD03,ordinary,10,extraordinary,112,312,6,0,0
50-000490,1997-06-25T19:05:19,PEC. N. 173/95 - REQUERIMENTO DE PREFERENCIA BLOCO PT,CD03,ordinary,10,extraordinary,111,288,9,0,0
50-000721,1997-07-02T17:46:40,"PEC N.173/95 - DVS 24-a ALINEA C, PARAGRAFO 8 DO",CD05,extraordinary,0,ordinary,351,120,9,0,0
50-000722,1997-07-02T19:06:10,PEC N. 173/95 - EMENDA AGLUTINATIVA N. 34.,CD05,extraordinary,0,ordinary,125,344,8,0,0
50-000723,1997-07-02T19:36:17,PEC N. 173/95 - REQUERIMENTO DE PRORROGACAO DA SESSAO.,CD05,extraordinary,0,ordinary,120,299,5,0,0
50-000724,1997-07-03T12:27:24,"PEC N.173/95 - NOVA REDACAO INCISO X, ARTIGO 167.",CD05,extraordinary,0,extraordinary,434,3,8,0,0
50-000725,1997-07-08T18:00:17,"PEC N.173/95 - DVS N. 52-a ART. 169, PARAGRAFO 2.",CD05,extraordinary,0,ordinary,317,134,4,0,0
50-000726,1997-07-08T19:00:54,PEC N. 173/95 - EMENDA AGLUTINATIVA N. 43 - (ARTIGO,CD05,extraordinary,0,ordinary,459,12,5,0,0
50-000727,1997-07-09T18:32:37,PEC. N. 173/95 - DVS N. 40 (ARTIGO 7 - ESTABILIDADE),CD05,extraordinary,0,ordinary,310,180,5,0,0
50-000728,1997-07-09T19:34:43,PEC. N. 173/95 - EMENDA AGLUTINATIVA N. 52 ( ARTIGO N.41,CD05,extraordinary,0,ordinary,473,5,9,0,0
50-000729,1997-07-09T20:20:07,PEC. N. 173/95 - EMENDA AGLUTINATIVA N. 18,CD05,extraordinary,0,ordinary,470,0,8,0,0
50-000730,1997-07-09T21:21:10,PEC. N. 173/95 - EMENDA AGLUTINATIVA N. 19,CD05,extraordinary,0,extraordinary,402,69,13,0,0
50-000731,1997-07-09T22:20:21,PEC N. 173/95 - EMENDA AGLUTINATIVA N. 3.,CD05,extraordinary,0,extraordinary,232,219,19,0,0
50-000732,1997-07-10T13:04:59,PEC N. 449/97 - REQUERIMENTO ADIAMENTO DISCUSSAO.,CD05,extraordinary,0,extraordinary,98,365,7,0,0
50-000733,1997-07-15T19:29:45,"PEC. N. 449/97 - EMENDAS OFERECIDAS NA COMISSAO, DE",CD05,extraordinary,1,ordinary,126,344,7,0,0
50-000734,1997-07-15T20:08:00,PEC. N. 449/97 - EMENDA ADOTADA PELA COMISSAO,CD05,extraordinary,1,ordinary,1,94,5,0,0
50-000735,1997-07-16T17:54:05,PEC N. 449/97 - REQUERIMENTO PREFERENCIA DVS N. 22 -,CD05,extraordinary,1,extraordinary,143,339,5,0,0
50-000736,1997-07-16T19:44:19,PEC N. 449/97 - EMENDA ADOTADA PELA COMISSAO ESPECIAL,CD05,extraordinary,1,extraordinary,362,129,1,0,0
50-000737,1997-07-16T20:37:41,PEC N. 449/97 - RECURSO CONTRA DECISAO DA PRESIDENCIA EM,CD05,extraordinary,1,extraordinary,117,357,3,0,0
50-000738,1997-07-16T21:54:12,PEC. N. 449/97 - PROJETO,CD05,extraordinary,1,extraordinary,359,115,5,0,0
50-000739,1997-07-16T22:35:13,PEC. N. 449/97 - DVS N. 18 - ARTIGO 4 DA EMENDA DA COMISSAO,CD05,extraordinary,1,extraordinary,356,106,3,0,0
50-000740,1997-07-16T22:54:27,PEC. N. 449/97 - DVS N. 20 ( EXPRESSAO PRIORITARIAMENTE ),CD05,extraordinary,1,extraordinary,353,110,4,0,0
50-000741,1997-07-17T12:05:48,PEC. N. 449/97 - DVS N. 23 - EMENDA N. 6 COMISSAO ESPECIALSS,CD05,extraordinary,1,extraordinary,116,320,4,0,0
50-000742,1997-07-17T12:45:47,PEC. 449/97 - EMENDA AGLUTINATIVA N. 12,CD05,extraordinary,1,extraordinary,107,323,2,0,0
50-000743,1997-07-17T13:55:46,PEC. N. 449/97 - EMENDA AGLUTINATIVA N. 16,CD05,extraordinary,1,extraordinary,114,311,4,0,0
50-000491,1997-08-12T17:36:10,PL. N. 3242/97 - REQUERIMENTO DE URGENCIA,CD03,ordinary,11,ordinary,309,91,3,0,0
50-000492,1997-08-12T18:09:08,PL. N. 2695/97 - REQUERIMENTO DE URGENCIA,CD03,ordinary,11,ordinary,395,2,6,0,0
50-000493,1997-08-13T19:09:51,PEC. N. 449/97 - SEGUNDO TURNO - PROJETO,CD03,ordinary,12,ordinary,342,121,4,0,0
50-000494,1997-08-13T19:58:23,"PEC. N. 449/97 - DVS EXPRESSAO "" PRIORITARIAMENTE """,CD03,ordinary,12,ordinary,343,110,1,0,0
50-000495,1997-08-13T20:41:12,"PEC N. 449/97 - DVS EXPRESSAO "" EXCLUIDA A PARCELA... """,CD03,ordinary,12,extraordinary,329,109,1,0,0
50-000496,1997-08-20T17:21:56,PROJETO DE RESOLUCAO N.136/97 - REQUERIMENTO RETIRADA DE,CD03,ordinary,12,ordinary,265,159,10,0,0
50-000497,1997-08-20T20:15:52,PL N. 3242/97 - DVS EMENDA N. 22,CD03,ordinary,12,ordinary,105,296,4,0,0
50-000498,1997-08-26T17:26:35,PL. N. 2381/96 - REQUERIMENTO DE URGENCIA,CD03,ordinary,13,ordinary,294,84,6,0,0
50-000499,1997-08-27T18:30:01,PL. N. 2695/97 - DVS N. 4 ( ADMISSIBILIDADE DO,CD03,ordinary,13,ordinary,197,255,2,0,0
50-000500,1997-08-28T15:52:39,PL. N. 2695/97 - REQUERIMENTO DE PREFERENCIA -,CD03,ordinary,13,extraordinary,217,134,3,0,0
50-000501,1997-09-03T17:47:44,PL. N. 1521/96 - RECURSO N. 165,CD03,ordinary,14,ordinary,68,318,4,0,0
50-000502,1997-09-09T18:12:57,PL N. 2381/96 - PROJETO,CD03,ordinary,14,ordinary,260,102,9,0,0
50-000503,1997-09-10T18:49:14,PL. N. 4695/94 - PROJETO,CD03,ordinary,14,ordinary,224,172,17,0,0
50-000504,1997-09-16T17:29:25,REQUERIMENTO COMISSAO EXTERNA - DEPUTADO GERALDO PASTANA,CD03,ordinary,15,ordinary,92,238,7,0,0
50-000505,1997-09-23T17:31:35,PL. N. 1530/96 - REQUERIMENTO DE URGENCIA,CD03,ordinary,16,ordinary,290,85,5,0,0
50-000506,1997-09-24T16:47:31,PEC N. 338/96 - SUBSTITUTIVO,CD03,ordinary,16,ordinary,357,89,1,0,0
50-000507,1997-09-24T17:35:49,PEC. N. 338/96 - EMENDA AGLUTINATIVA N. 1,CD03,ordinary,16,ordinary,374,64,2,0,0
50-000508,1997-09-24T18:12:51,PEC N. 338/96 - EMENDA AGLUTINATIVA N. 3,CD03,ordinary,16,ordinary,105,316,4,0,0
50-000509,1997-09-24T20:35:23,PL. 2695/97 - EMENDA N. 1 DO SENADO,CD03,ordinary,16,ordinary,181,244,5,0,0
50-000510,1997-09-24T21:30:50,PL. N. 2695/97 - DVS EMENDA N. 13 - FINANCIAMENTO,CD03,ordinary,16,ordinary,253,150,4,0,0
50-000511,1997-09-24T22:42:13,PL. N. 2695/97 - DVS EMENDA N. 32,CD03,ordinary,16,ordinary,161,153,6,0,0
50-000512,1997-09-30T17:39:38,PL. N. 1530/96 - PROJETO,CD03,ordinary,16,ordinary,252,83,3,0,0
50-000513,1997-10-01T18:30:13,PROJETO DE LEI COMPLEMENTAR N. 199/97 (PL. N. 2824/97,CD03,ordinary,16,ordinary,362,1,2,0,0
50-000514,1997-10-07T18:28:22,PL. N. 2085/96 - EMENDAS DO SENADO EM GLOBO,CD03,ordinary,17,ordinary,369,34,6,0,0
50-000515,1997-10-14T19:12:01,PL. N. 4425/94 - SUBSTITUTIVO,CD03,ordinary,18,ordinary,306,100,3,0,0
50-000516,1997-10-15T19:14:54,PL N. 4425/94 - EMENDA N. 99,CD03,ordinary,18,ordinary,118,276,4,0,0
