weight,session,date,bobosikova,dienstbier,fischer,fischerova,franz,roithova,schwarzenberg,sobotka,zeman,input-age,input-attend,input-change_mind,input-change_result,input-info_from,input-info_from-other,input-looking_for_info,input-negative_vote,input-occupation,input-place,input-previously,input-sex
2.61441730681481,il5almlpi3g0k6f3mis14sls23,2013-01-03 17:43:10,4,1,5,6,9,8,3,7,2,40_49,dont_know,0,0,internet,,0,franz,other,_3000,no,woman
1.68004646728095,07niaa6fgofpg6jhdh1fsodgq7,2013-01-03 17:43:10,9,4,5,6,2,3,7,8,1,18_29,yes,20,-50,internet,,-70,fischer,student,10000_50000,yes,man
1.60416916410741,jnmi3aa9l7haciu6th24p0ass6,2013-01-03 17:51:08,9,7,1,6,2,3,5,4,8,18_29,probably_yes,7,12,friends,,0,bobosikova,employee,50000_120000,yes,woman
1.48502093586824,6ui8vdkfepogg3id0oo22voea2,2013-01-03 17:51:17,7,3,1,8,9,6,5,4,2,18_29,probably_yes,0,0,internet,,-30,franz,student,10000_50000,no,woman
1.48502093586824,88lcj1gk1g9ktje5guggocslj2,2013-01-03 17:56:29,6,3,1,5,4,7,8,9,2,_18,no_right,0,0,social_network,,0,sobotka,student,_3000,no,woman
0.721244815089986,stkoq92r94dfonfdtl9rbg9sk3,2013-01-03 17:57:47,9,1,6,5,4,3,2,7,8,_18,no_right,0,0,friends,,100,bobosikova,student,120000_,no,man
1.68004646728095,813k3tdodc47aeqlj5en9ui627,2013-01-03 18:04:15,9,4,6,7,3,8,2,5,1,30_39,yes,0,0,internet,,30,bobosikova,enterpreneur,50000_120000,no,man
1.68004646728095,9ftcpjfinil3504ki3avgstct3,2013-01-03 18:04:44,5,3,2,6,9,4,7,8,1,30_39,,0,0,internet,,7,franz,employee,_3000,no,man
0.544768304710186,hqjb2bbcc9fmks2o55gi322ba4,2013-01-03 18:06:10,9,8,4,7,6,5,2,1,3,30_39,probably_yes,-100,0,internet,,42,dienstbier,employee,120000_,yes,man
1.48502093586824,vcaaq1n51iv4ea59bippgudtm7,2013-01-03 18:08:31,9,2,1,8,6,7,5,3,4,50_59,yes,0,0,friends,,-20,bobosikova,employee,120000_,no,woman
0.317627955852387,4ho6mth23r0gmb6jiigt7pjpn0,2013-01-03 18:09:19,5,2,6,7,1,3,8,4,9,30_39,yes,-100,-100,friends,,100,zeman,enterpreneur,120000_,yes,man
2.61441730681481,qs6vuci34gkuo56or00q73rs85,2013-01-03 18:11:46,8,1,2,4,9,5,6,7,3,30_39,yes,0,0,internet,,0,franz,not_employed,_3000,no,woman
0.534751695535466,jolhbcg0ju1hsu7rdqkugqvgv4,2013-01-03 18:19:45,7,3,6,4,9,1,2,8,5,18_29,yes,0,0,internet,,18,,employee,50000_120000,no,man
1.68004646728095,cs9gc7b9d5bfqedtokg39s9lc2,2013-01-03 18:20:59,2,7,6,5,3,4,8,9,1,18_29,probably_yes,0,0,internet,,-42,sobotka,student,120000_,no,woman
1.68004646728095,0jrtoh1rgvt7oq7pu4571s56m6,2013-01-03 18:26:37,7,3,9,4,5,6,2,8,1,50_59,yes,0,0,internet,,50,fischer,other,120000_,no,man
0.720268161386098,sk0hgbgmdoroh3mohscon70it5,2013-01-03 18:32:03,4,5,2,6,3,7,1,9,8,40_49,yes,0,0,internet,,-28,sobotka,not_employed,10000_50000,no,woman
0.544768304710186,2gerv13d7pkcq685qu762k72v1,2013-01-03 18:45:02,4,9,8,6,7,3,2,1,5,40_49,no,-100,-90,internet,,100,dienstbier,enterpreneur,3000_10000,yes,man
1.60416916410741,833ee1tf1ok02thojjkpd5ju65,2013-01-03 18:47:36,7,5,1,4,8,2,3,6,9,60_69,probably_yes,0,0,internet,rozhlas,50,zeman,employee,3000_10000,no,woman
0.720268161386098,bt8e5cc917n5kc7r75i1kp8s47,2013-01-03 18:52:33,5,6,2,8,9,7,1,4,3,18_29,probably_yes,0,0,friends,,-12,franz,enterpreneur,10000_50000,no,man
0.720268161386098,urpsu5d0g96ems3fua6e8qgta2,2013-01-03 18:55:22,4,3,9,8,6,2,1,5,7,18_29,probably_yes,0,0,internet,,66,zeman,student,120000_,no,man
0.720268161386098,p2es6idlpoc36m1jts7p4v3ov6,2013-01-03 19:05:21,3,4,9,2,5,6,1,7,8,18_29,yes,0,0,friends,,50,fischer,employee,120000_,no,man
1.48502093586824,mv98reqpcpb0vo965d3porl6u4,2013-01-03 19:06:44,4,5,1,7,9,6,8,3,2,_18,probably_no,0,0,friends,,-56,franz,student,_3000,no,woman
1.68004646728095,b80se0m0v7hsgbdb7rgve9dap0,2013-01-03 19:18:49,8,3,9,5,7,6,2,4,1,18_29,yes,0,0,internet,,-70,fischer,student,120000_,no,man
0.720268161386098,66bnmdvhr3dqfoocl8o43qdmj5,2013-01-03 19:20:44,4,7,9,3,2,5,1,6,8,18_29,yes,0,0,tv,,90,fischer,student,3000_10000,no,woman
1.60416916410741,tjq25qriltjo0l1eo4g9m8udh7,2013-01-03 19:29:17,7,4,1,6,8,5,2,3,9,18_29,yes,0,0,internet,,34,franz,student,10000_50000,no,woman
0.737212962001074,1bbehto6svcfq50dtog37pvq02,2013-01-03 19:31:26,6,5,9,8,1,7,4,3,2,18_29,yes,0,0,internet,,100,fischer,student,120000_,no,man
0.751374052596371,c98f0n1e5skvu45n07mm6pr9s4,2013-01-03 19:32:35,9,2,8,1,7,4,6,5,3,18_29,yes,0,0,press,,100,bobosikova,employee,10000_50000,no,man
0.720268161386098,ha60fo3pvbo1ng01da2s8pjo46,2013-01-03 19:34:53,5,7,3,9,2,8,1,6,4,18_29,yes,0,-64,friends,,52,fischerova,student,120000_,no,woman
1.68004646728095,v70cvuvvl06km4bb268l8idm85,2013-01-03 19:36:05,8,3,9,7,4,5,2,6,1,30_39,probably_yes,0,0,friends,,34,fischer,employee,50000_120000,no,man
0.720268161386098,qctmildl9ljmomn7d02vnll9l2,2013-01-03 19:36:37,8,2,3,4,7,6,1,5,9,18_29,,0,0,internet,,-36,zeman,enterpreneur,120000_,no,woman
0.720268161386098,n2qogli0970ljs5cedahliq134,2013-01-03 19:38:02,9,4,8,2,5,3,1,6,7,30_39,yes,0,0,tv,,20,bobosikova,other,120000_,no,woman
0.423700446690478,gg53svhtook4f0hgpl8d9gv9o1,2013-01-03 19:39:31,9,4,3,1,7,8,2,5,6,30_39,probably_no,40,-50,social_network,,50,bobosikova,employee,120000_,yes,man
0.751374052596371,hkji6hjm30g83es1u6328kiec2,2013-01-03 19:42:11,9,4,5,1,2,3,8,7,6,18_29,,-100,-30,friends,,60,bobosikova,employee,120000_,yes,man
0.317627955852387,3k5mki70flkvupuhidn6h5la67,2013-01-03 19:52:03,8,5,3,4,1,9,2,6,7,18_29,yes,0,0,social_network,,26,zeman,student,_3000,no,woman
1.60416916410741,lqbl2alffcrjd17praef52p5t6,2013-01-03 19:52:41,3,4,1,5,6,9,2,7,8,40_49,yes,0,0,internet,,30,zeman,enterpreneur,120000_,no,woman
0.317627955852387,rv3ni2tcouapoos8tes5qioo35,2013-01-03 19:57:35,9,5,3,6,1,7,2,4,8,18_29,,0,0,friends,,-50,bobosikova,student,120000_,no,man
0.317627955852387,pff0c19fgq97adjir6q5dqjev7,2013-01-03 20:00:54,3,4,8,9,1,6,2,5,7,30_39,yes,0,0,social_network,,-22,fischer,other,_3000,no,woman
0.317627955852387,oa82jb7f7e8jlud3031rsvgb36,2013-01-03 20:01:53,7,6,2,5,1,8,4,3,9,18_29,yes,0,0,internet,,-6,zeman,student,50000_120000,no,woman
1.45408682062799,ee8mb9n3c9tmsnaee4snnn9hp7,2013-01-03 20:02:30,9,6,7,4,5,1,3,8,2,18_29,yes,0,0,friends,,44,bobosikova,student,50000_120000,no,woman
1.48502093586824,910ie4id61cha5rgstddi3hbf5,2013-01-03 20:03:20,4,5,1,6,3,9,8,7,2,18_29,yes,0,0,friends,,0,schwarzenberg,student,10000_50000,no,man
1.60416916410741,ruajnm6dc2rajt6s3dubhklvh0,2013-01-03 20:04:54,9,8,1,4,7,2,3,5,6,18_29,probably_yes,0,0,internet,,-18,,employee,10000_50000,no,woman
0.720268161386098,7dl1o3lldo4pe9mbe1d1kkcc15,2013-01-03 20:05:02,7,9,6,4,8,5,1,2,3,30_39,probably_yes,0,0,internet,,36,bobosikova,employee,120000_,no,man
0.721244815089986,37ue54j9u87f3apuf8g05h9sp7,2013-01-03 20:06:04,6,1,5,9,7,2,3,8,4,_18,no_right,0,0,friends,,-50,franz,student,10000_50000,no,man
0.737212962001074,utl54oo1r41p6puqndhl3ufai0,2013-01-03 20:07:13,7,4,8,5,1,6,3,9,2,40_49,yes,0,0,internet,,10,sobotka,employee,_3000,no,man
0.721244815089986,tftjfuoa15n58fa13b6a2jnkg3,2013-01-03 20:07:52,6,1,5,7,4,3,2,9,8,18_29,yes,-60,-80,friends,,0,sobotka,employee,_3000,yes,woman
0.720268161386098,g80kep9kc6dgdshqk1uffe11b3,2013-01-03 20:08:50,8,3,2,6,5,7,1,9,4,18_29,yes,0,0,tv,,28,sobotka,student,50000_120000,no,man
1.60416916410741,dqjkc9bjb96u93buhqrou519c5,2013-01-03 20:10:55,8,3,1,4,9,5,2,7,6,18_29,probably_yes,0,0,friends,,30,franz,student,_3000,no,man
0.423700446690478,nukm4f25jndhru6mm93klh9802,2013-01-03 20:14:29,3,7,8,1,9,4,5,2,6,30_39,,0,0,social_network,,-98,schwarzenberg,other,3000_10000,no,woman
0.720268161386098,9s6epjjii8qd6o9erosf46a745,2013-01-03 20:17:03,4,2,7,8,9,6,1,5,3,18_29,yes,0,0,friends,,0,bobosikova,student,10000_50000,no,man
0.720268161386098,orepqabfi0bmbkoh2pvf3jnae2,2013-01-03 20:18:45,7,5,8,3,2,6,1,4,9,18_29,yes,0,0,internet,,40,zeman,student,120000_,no,woman
0.720268161386098,95eb0gfe88fmts2qpiacdrg771,2013-01-03 20:23:27,9,3,5,2,6,7,1,4,8,40_49,yes,0,0,internet,,40,bobosikova,enterpreneur,120000_,no,woman
0.737212962001074,hr0t68m1k3dc57b8i684jpdtj7,2013-01-03 20:27:42,3,4,9,2,1,5,8,6,7,18_29,yes,0,0,internet,,68,fischer,student,3000_10000,no,man
0.720268161386098,6e827rkbs681n3h73ld6j5gtd0,2013-01-03 20:29:34,8,5,3,2,4,7,1,6,9,18_29,yes,0,0,friends,,12,zeman,student,120000_,no,woman
0.720268161386098,i0d3vtrsb1fgiklpnoe4hksr37,2013-01-03 20:30:09,9,8,5,6,7,4,1,2,3,50_59,yes,0,0,internet,,26,bobosikova,employee,120000_,no,woman
0.317627955852387,iv6um012jg7jn690kudof4auh1,2013-01-03 20:31:21,9,3,2,5,1,7,4,8,6,30_39,yes,0,0,tv,,26,bobosikova,employee,_3000,no,man
1.68004646728095,jgdcu4q97l7o3qiklv0hlstre7,2013-01-03 20:33:25,4,5,3,7,6,9,2,8,1,18_29,yes,10,10,friends,,0,sobotka,employee,120000_,yes,man
0.881509362734803,cqpnh5st403hc18ak51rpckut4,2013-01-03 20:38:13,3,9,8,7,4,5,6,1,2,30_39,yes,0,0,internet,,-16,fischer,employee,10000_50000,no,man
0.317627955852387,vn1oiaveurq1l7uuoql8e3e5m1,2013-01-03 20:38:14,9,6,8,5,1,7,2,4,3,40_49,yes,0,0,friends,,-82,bobosikova,not_employed,_3000,no,woman
1.68004646728095,8s19n05dsevi21v6tjd6c6kso7,2013-01-03 20:42:03,9,4,6,7,3,5,2,8,1,30_39,yes,0,0,friends,,36,bobosikova,employee,120000_,no,man
0.544768304710186,0j49p2kg7dnu49q6oi20m07al1,2013-01-03 20:43:54,5,6,2,9,8,7,3,1,4,30_39,yes,0,0,internet,,80,fischerova,enterpreneur,120000_,no,man
1.60416916410741,miqgh57e8gq9nj2jbgbcsl17g0,2013-01-03 20:44:29,8,3,1,2,9,6,4,7,5,18_29,probably_yes,0,0,friends,,8,bobosikova,employee,120000_,no,woman
0.720268161386098,9m8kpn2mkrr2fbf1gfi2v67bb3,2013-01-03 20:46:02,6,8,3,7,4,5,1,2,9,18_29,yes,0,0,friends,,26,zeman,student,10000_50000,no,man
0.534751695535466,69kn1eg4aku1qkfgvnqei9buv5,2013-01-03 20:50:43,8,2,4,5,3,1,6,7,9,18_29,yes,0,0,friends,,60,zeman,student,10000_50000,no,woman
1.68004646728095,qlqp0a81rp9ouvjv2fmsjmr3e2,2013-01-03 20:52:24,8,4,7,5,3,9,2,6,1,18_29,yes,0,0,press,,10,roithova,student,10000_50000,no,man
1.68004646728095,9dn06slv0nbn51cupsuenl78g7,2013-01-03 20:55:58,8,6,2,7,9,5,3,4,1,18_29,yes,0,0,internet,,0,franz,student,10000_50000,no,man
1.48502093586824,23dd5d0pt0alp0q0uumsjm8ff4,2013-01-03 20:55:58,2,8,1,7,3,4,6,9,5,50_59,,-70,0,internet,,34,sobotka,employee,3000_10000,yes,woman
0.317627955852387,ojhmstuvpgnk1oju9fk4bkpdv2,2013-01-03 20:58:15,9,6,3,7,1,4,2,8,5,18_29,yes,0,0,internet,,46,bobosikova,student,120000_,no,woman
0.737212962001074,hr91e735v9hkbtrl24nap47jt3,2013-01-03 21:01:56,9,6,7,8,1,5,3,4,2,18_29,yes,0,0,social_network,,-68,bobosikova,employee,120000_,no,woman
1.68004646728095,gvb5u1j371btrl3cm9i49jf006,2013-01-03 21:05:16,5,3,8,9,2,7,4,6,1,18_29,yes,0,0,internet,,-86,sobotka,employee,_3000,no,woman
0.317627955852387,8dl2nddubnrsjtuhej0bojal30,2013-01-03 21:08:03,9,8,3,7,1,6,2,5,4,18_29,yes,-92,0,internet,,4,,student,10000_50000,,woman
1.60416916410741,6g2h6o3nnrgfu9m6ri2gbva145,2013-01-03 21:12:46,6,4,1,8,9,7,2,5,3,_18,no_right,24,46,friends,škola,40,franz,student,_3000,yes,woman
0.720268161386098,h0pftvasjkd2qrmq0rceso5ah5,2013-01-03 21:15:33,9,4,8,7,2,6,1,3,5,18_29,probably_yes,0,0,internet,,-66,,employee,50000_120000,no,man
1.60416916410741,lb9pejcivg8jhea27636msnld2,2013-01-03 21:15:44,3,2,1,8,4,7,5,6,9,18_29,yes,0,0,internet,,0,zeman,employee,10000_50000,no,man
0.317627955852387,85u8amko4fnchpc3k00djoddh6,2013-01-03 21:16:04,9,4,7,2,1,3,6,5,8,40_49,dont_know,0,0,social_network,,26,zeman,enterpreneur,120000_,no,man
0.721244815089986,c0viq7kigh6bj5poulsmprlo96,2013-01-03 21:21:44,9,1,7,5,2,6,3,8,4,30_39,probably_yes,0,0,internet,,44,bobosikova,enterpreneur,_3000,no,man
0.317627955852387,pd63kssp2pelkhghjo2mn2bdj1,2013-01-03 21:26:31,8,3,9,2,1,7,4,6,5,18_29,yes,0,0,friends,,-30,fischer,student,50000_120000,no,man
0.720268161386098,pasr8lfancjv27ti2jmjcj6nf3,2013-01-03 21:28:49,7,3,6,4,2,5,1,8,9,50_59,,0,0,internet,,20,zeman,employee,_3000,no,man
0.720268161386098,e8k889tdnivqke6uomc5f953e0,2013-01-03 21:31:45,6,7,2,5,9,4,1,3,8,18_29,yes,0,0,friends,,40,schwarzenberg,employee,10000_50000,no,man
0.720268161386098,piovlubcp23spjmvt356m1om31,2013-01-03 21:34:01,9,5,2,4,6,3,1,7,8,30_39,yes,0,0,internet,,90,bobosikova,employee,120000_,no,man
0.423700446690478,bvrnio394tt5o1orarp449mha0,2013-01-03 21:36:23,9,2,5,1,6,3,4,8,7,18_29,probably_yes,70,20,friends,webové stránky jednotlivých politiků a informační stránky vlády...,100,fischer,student,120000_,yes,woman
0.720268161386098,r9sp3uiud2n8vd3dv0j9pnm1l2,2013-01-03 21:36:40,9,8,4,2,5,3,1,7,6,18_29,yes,0,0,internet,,1,bobosikova,student,50000_120000,no,man
1.60416916410741,nmbd5a1idqvppfob0dp64rlus4,2013-01-03 21:37:00,7,6,1,3,8,5,2,9,4,18_29,probably_yes,14,-10,friends,,-14,franz,employee,3000_10000,yes,woman
0.423700446690478,6elsm8fd1m2tb4d8pi399ptjb6,2013-01-03 21:39:38,8,3,2,1,5,6,4,7,9,40_49,probably_yes,-100,-100,internet,,92,zeman,enterpreneur,_3000,yes,man
0.737212962001074,kin3fr446e00knuhtpm2nlter5,2013-01-03 21:41:45,2,5,9,8,1,6,4,7,3,18_29,yes,0,0,friends,,-2,fischer,student,_3000,no,man
1.68004646728095,matr5633jfeinqs877umqvv9n4,2013-01-03 21:42:11,9,3,2,8,4,7,6,5,1,30_39,probably_yes,0,0,internet,,20,bobosikova,employee,10000_50000,no,man
1.11433627927971,t3gecth4mdl6i97bb86c021n82,2013-01-03 21:43:18,1,7,3,9,6,5,8,2,4,18_29,yes,0,0,friends,,50,schwarzenberg,not_employed,_3000,no,woman
1.68004646728095,302bbcvj2vbr3ni72fu19cs9m1,2013-01-03 21:48:28,6,3,9,7,2,5,8,4,1,50_59,probably_yes,-100,-72,internet,,-100,fischer,other,10000_50000,yes,woman
1.60416916410741,dc2qdb0isdmr2ioqoigb1mu9f4,2013-01-03 21:51:39,8,3,1,9,7,6,2,4,5,30_39,yes,0,0,internet,,42,fischerova,other,3000_10000,no,woman
0.720268161386098,mduuek38dg7ngneac09eddock6,2013-01-03 21:53:19,9,6,4,2,7,3,1,5,8,30_39,yes,0,0,friends,,50,bobosikova,enterpreneur,120000_,no,woman
1.68004646728095,vrh6e3hoq0bol2shjrn85jaut2,2013-01-03 21:54:38,4,9,8,7,2,6,5,3,1,18_29,yes,0,0,friends,,60,fischer,student,120000_,no,man
1.60416916410741,c16u0le9it5um1nkvl5stuepo6,2013-01-03 21:58:03,9,4,1,5,2,7,3,8,6,18_29,yes,0,0,friends,,-50,bobosikova,student,120000_,no,woman
0.534751695535466,pnrdj5ptaq4s9jd5d37s0jlrm7,2013-01-03 22:07:14,7,9,5,4,2,1,3,6,8,18_29,probably_yes,0,0,friends,,-44,zeman,student,120000_,no,woman
0.720268161386098,semma4vd5fsidb21iupk2nna42,2013-01-03 22:08:21,7,6,4,2,9,5,1,8,3,18_29,yes,0,0,friends,,44,sobotka,employee,10000_50000,no,man
1.60416916410741,po6m4gggl1c9r36tcum0kgukm3,2013-01-03 22:15:13,9,8,1,7,3,2,5,4,6,18_29,,0,0,friends,,2,bobosikova,student,10000_50000,no,woman
0.544768304710186,pd30a25cjsmu7h5npk7anbb5n7,2013-01-03 22:22:55,7,9,2,3,5,4,6,1,8,40_49,yes,-100,-50,internet,,50,zeman,employee,120000_,yes,man
0.720268161386098,hd0a3avqqfik7enfn1lo6lq567,2013-01-03 22:23:58,9,2,4,8,5,6,1,7,3,18_29,probably_yes,0,0,friends,,-28,bobosikova,student,120000_,no,woman
0.534751695535466,266crtjiqsv5g32r871963e421,2013-01-03 22:25:10,8,9,7,6,4,1,2,3,5,_18,no_right,0,0,internet,,50,dienstbier,student,10000_50000,no,man
0.423700446690478,t2kn2uv3roauqpn4276laovb57,2013-01-03 22:32:19,9,2,4,1,3,8,5,6,7,18_29,probably_yes,0,0,friends,,0,bobosikova,student,120000_,no,woman
0.317627955852387,utu13tqnkselfp1nlbrhgjti34,2013-01-03 22:36:10,9,8,7,3,1,6,2,5,4,18_29,dont_know,0,0,friends,,-32,bobosikova,other,10000_50000,no,woman
1.60416916410741,t3rt1vgamsnrj164as5uectdl3,2013-01-03 22:36:37,6,8,1,7,9,5,2,3,4,18_29,yes,20,-22,friends,,10,franz,student,_3000,yes,man
1.68004646728095,hjdrf52f72i4kcbg072v6fojf3,2013-01-03 22:38:57,9,2,3,4,8,5,7,6,1,18_29,yes,0,0,internet,,-94,bobosikova,enterpreneur,50000_120000,no,woman
0.720268161386098,a5o5ud0pb1ll3vg3i2d5oqvki5,2013-01-03 22:40:20,7,6,8,9,3,5,1,2,4,18_29,,-1,2,internet,,22,fischer,student,120000_,yes,woman
0.720268161386098,thfgbipuj4g3b8p666c1b1h0q6,2013-01-03 22:40:27,9,4,6,2,5,3,1,8,7,50_59,yes,0,0,internet,,96,zeman,employee,120000_,no,man
0.720268161386098,mds16e0f6vn2inus32n78b94h4,2013-01-03 22:42:39,9,7,4,5,6,2,1,3,8,40_49,probably_yes,-80,0,social_network,,60,bobosikova,employee,50000_120000,yes,man
0.721244815089986,httioomer1k0f82t64ahsrd324,2013-01-03 22:46:12,5,1,3,7,9,6,2,4,8,30_39,yes,0,0,friends,,70,franz,employee,120000_,no,woman
0.720268161386098,rr9f88br7k7kmtmlb0plh263m1,2013-01-03 22:47:13,9,8,6,2,5,3,1,4,7,18_29,yes,-40,-38,friends,,58,bobosikova,employee,3000_10000,yes,woman
0.720268161386098,fa8fqna3hii8nv9643k0uchi60,2013-01-03 22:49:55,9,2,5,3,8,6,1,4,7,30_39,yes,0,0,friends,,-62,bobosikova,employee,120000_,no,woman
0.721244815089986,ruqi3u4aqq5feghckfsjesh2j3,2013-01-03 22:55:01,9,1,8,3,7,4,5,2,6,_18,no_right,0,0,social_network,,6,fischer,student,_3000,no,man
1.48502093586824,5jue052b1m8gohgbjgq1vvb8n7,2013-01-03 22:59:10,7,2,1,8,9,4,5,6,3,_18,no_right,0,0,friends,,80,franz,student,120000_,no,man
0.720268161386098,g37bsklr672objdur9rdgf2b53,2013-01-03 23:01:48,9,4,8,7,5,6,1,3,2,18_29,yes,0,0,internet,,100,fischer,student,10000_50000,no,man
1.60416916410741,511l6a71mir0pfgg7r0hg7smn6,2013-01-03 23:04:36,9,3,1,5,8,2,4,6,7,18_29,yes,0,0,friends,,20,franz,student,120000_,no,woman
0.423700446690478,e8ee23knok67tjllscifq4jof7,2013-01-03 23:10:36,6,7,4,1,9,3,2,5,8,18_29,,0,0,social_network,,0,franz,student,50000_120000,no,woman
1.48502093586824,qempo2t527g7bdhi7f7nbr0bu4,2013-01-03 23:24:22,6,2,1,3,5,4,9,7,8,30_39,yes,0,0,internet,,30,schwarzenberg,other,120000_,no,woman
0.720268161386098,ofsp675cmopr09ur5a7qqmsfr1,2013-01-03 23:32:51,9,6,8,4,7,3,1,5,2,18_29,yes,44,44,friends,,44,bobosikova,student,50000_120000,yes,man
0.737212962001074,3vbhk917ijvijlknqq1domc0n2,2013-01-03 23:37:31,5,3,9,2,1,7,6,8,4,30_39,,32,-74,internet,,10,sobotka,enterpreneur,50000_120000,yes,
0.720268161386098,2on7hlqvdqlv6kfd7n7siiqd13,2013-01-03 23:41:26,7,9,6,4,3,5,1,2,8,18_29,yes,0,0,friends,,26,fischer,student,_3000,no,woman
0.720268161386098,dajs1cs4hc2928hgr0ud716ha4,2013-01-03 23:44:27,3,6,4,5,9,7,1,2,8,18_29,yes,-40,20,friends,,100,zeman,employee,120000_,yes,
0.720268161386098,lrtmo3n7l7mvah25sb4m30he54,2013-01-03 23:51:02,9,3,8,5,4,2,1,6,7,18_29,yes,20,10,friends,,52,fischer,employee,120000_,yes,man
0.544768304710186,q4c6sh1rr2g70fa4d3m628sgp2,2013-01-03 23:53:21,8,4,9,6,7,2,3,1,5,30_39,yes,0,0,internet,,50,fischer,employee,120000_,no,man
0.317627955852387,5j52anhffjjm28mtp99ssftej6,2013-01-04 00:10:05,3,2,5,6,1,8,4,7,9,30_39,yes,0,0,friends,,-100,roithova,employee,_3000,no,woman
0.317627955852387,5o1pm5n18fh7tggpohcuot2je5,2013-01-04 00:31:51,7,6,3,8,1,4,2,5,9,18_29,yes,0,0,internet,,-50,bobosikova,employee,120000_,no,woman
0.534751695535466,fk4ts5oldu0c5p7lou9pm9qtc2,2013-01-04 00:35:11,9,4,3,6,7,1,2,5,8,50_59,yes,-54,0,friends,,40,bobosikova,employee,10000_50000,yes,woman
0.317627955852387,8ieedukqfso9jb2llvf0k1ard5,2013-01-04 00:49:31,7,8,9,4,1,2,5,3,6,30_39,yes,0,0,internet,,44,fischer,employee,50000_120000,no,man
0.737212962001074,h6mi5i89hfsmfmc4nvihu8hvi0,2013-01-04 01:11:28,4,5,7,3,1,2,9,6,8,18_29,yes,0,0,internet,,-68,fischer,student,3000_10000,no,woman
2.61441730681481,85i2hea33beqlidrm01veggp40,2013-01-04 01:44:18,3,1,9,6,8,5,4,7,2,30_39,yes,0,0,internet,,50,fischer,other,3000_10000,no,man
0.317627955852387,j0ssb34nh9ftaump0tip8db6c2,2013-01-04 05:12:49,8,6,7,2,1,4,3,5,9,18_29,probably_yes,0,0,friends,,-60,zeman,employee,120000_,no,man
1.48502093586824,bt0k232b4sa3t0q414j0ofpki2,2013-01-04 05:25:46,9,3,1,8,2,7,6,4,5,18_29,probably_no,0,0,internet,,0,roithova,student,,no,woman
1.48502093586824,rnaae8h6kesur0sgvnvoequ624,2013-01-04 06:31:53,5,2,1,6,7,4,9,8,3,50_59,yes,0,0,internet,,40,schwarzenberg,other,10000_50000,no,man
0.720268161386098,3s6bma76idc2k5t9hqprui1bv1,2013-01-04 07:00:48,9,2,5,3,6,4,1,7,8,40_49,yes,0,0,friends,,10,bobosikova,employee,_3000,no,man
0.720268161386098,tiavjnpsfril691jp9ovbn3b61,2013-01-04 07:13:58,9,3,7,5,6,8,1,2,4,18_29,probably_yes,0,0,internet,,-30,bobosikova,employee,10000_50000,no,woman
1.68004646728095,cnu2suhu0t67shg3tq8u1m5as5,2013-01-04 07:52:44,6,3,5,4,7,8,2,9,1,40_49,probably_yes,0,0,internet,,0,sobotka,employee,_3000,no,man
0.751374052596371,ft3driv88mv7hv0la0531kbck5,2013-01-04 07:53:39,4,7,9,1,8,2,5,6,3,50_59,probably_yes,0,0,internet,,20,fischer,other,50000_120000,no,woman
1.48502093586824,j13qqgr9q41n1lipmgshnopb45,2013-01-04 07:55:54,7,2,1,8,6,9,5,4,3,30_39,yes,0,0,internet,,-100,bobosikova,other,_3000,no,woman
0.720268161386098,2or1vtqdo809oqqeqoqif41l40,2013-01-04 07:57:17,8,4,3,9,6,7,1,5,2,30_39,yes,0,0,internet,,0,fischerova,employee,50000_120000,no,man
0.720268161386098,1qml3b8j3oqdf69smgin5cmda4,2013-01-04 08:02:12,8,7,3,6,2,5,1,4,9,18_29,yes,0,0,internet,,-32,zeman,student,10000_50000,no,woman
0.534751695535466,c0marqr4ih9fivgrm7f427g5t6,2013-01-04 08:17:16,9,5,8,7,6,1,2,4,3,30_39,,0,0,tv,,100,bobosikova,employee,120000_,no,man
0.720268161386098,0kk88lde2qsf9uje24ls66p371,2013-01-04 08:22:48,9,7,8,5,6,2,1,3,4,30_39,yes,0,0,friends,,62,bobosikova,employee,_3000,no,man
0.720268161386098,8itqdde3l2b67iievs4p4sein5,2013-01-04 08:24:18,8,6,2,3,7,4,1,5,9,18_29,yes,0,0,internet,,6,zeman,other,120000_,no,woman
0.534751695535466,4kajpb9gcr31hr2797l00786o0,2013-01-04 08:26:43,9,8,2,3,6,1,4,7,5,30_39,yes,0,0,internet,,0,dienstbier,employee,50000_120000,no,man
0.720268161386098,8dotb4ida533fsarlolfi3et37,2013-01-04 08:37:25,9,8,7,5,3,4,1,2,6,40_49,yes,0,0,internet,,80,fischer,enterpreneur,120000_,no,man
0.881509362734803,it9bhj34qit2u5u8mg5uv4ifs7,2013-01-04 08:42:29,4,5,3,7,9,6,8,1,2,,probably_yes,0,0,,,0,,,,,
0.423700446690478,8lr5bqlnalc3l9f83oaahvdhu4,2013-01-04 08:43:39,7,6,5,1,4,8,2,9,3,18_29,,38,0,,,16,sobotka,employee,3000_10000,yes,woman
0.720268161386098,navj1d0fpj0b5p7oa8b2t5qnj3,2013-01-04 08:43:57,9,7,6,5,8,4,1,2,3,18_29,yes,0,16,friends,zkušenosti z práce,-50,bobosikova,enterpreneur,120000_,yes,man
1.60416916410741,bq39f5cmhfmkp9fdkise7cl1o5,2013-01-04 08:44:23,8,3,1,5,6,7,2,4,9,30_39,yes,-54,-100,friends,,18,zeman,enterpreneur,120000_,yes,man
